,CAF-62T_TPM,CAF-97T_TPM,CAF_73T_TPM,CAF_98T_TPM
107984918,0,0,0,0
107984919,0,0,0.03005,0
107984921,0.336305,0.237315,0.413137,0.468028
107984928,0.073046,0.401696,0.679007,0.92252
107984929,0,0,0,0
107984931,0,0,0,0
107984932,0,0,0,0
107984933,0,0,0,0
107984934,0,0,0,0
107984935,0,0,0.689522,0
107984936,0.391133,0.332889,0.196421,0.098565
107984940,1.313049,1.248096,0.269212,0.504625
107984941,0,0,0,0
107984942,0,0,0,0
107984943,0,0,0,0
107984945,0,0,0,0
107984946,0.329833,0.354941,0,0
107984947,0,0.065634,0,0
107984948,2.560611,2.301536,3.254399,4.101011
107984950,0.923877,1.550937,0.61582,1.744426
107984951,0,0,0,0
107984952,4.869563,2.425983,4.241211,4.664986
107984953,0,0.054384,0,0
107984954,0,0,0,0
107984955,0,0,0,0
107984956,0,0,0,0
107984957,0,0,0,0
107984958,0.058172,0.209483,0.095873,0.29637
107984960,0.029759,0,0,0
107984961,0.069448,0,0,0
107984962,0,0,0,0
107984963,0,0,0,0
107984964,0,0,0,0
107984965,0,0,0,0
107984966,0,0,0.057703,0
107984967,0,0,0,0
107984969,0.519885,0.278193,0.498289,0.461058
107984970,0,0,0,0
107984971,0,0,0,0
107984972,0,0,0,0
107984974,8.797749,11.398457,5.197836,4.625307
107984976,0,0,0,0
107984977,0,0,0,0
107984979,0,0,0.129738,0
107984980,0,0,0.074021,0
107984982,0,0,0,0
107984983,0,0,0,0
107984984,0.633458,0.171057,0.199795,0.669567
107984986,0,0.114212,0.408516,0.274763
107984988,0.195995,0.540233,0.521844,0.611838
107984989,0.191392,0.25084,0,0.110109
107984990,0.152805,0.142944,0,0.056834
107984991,0,0,0,0
107984992,0,0.818674,0.159992,0
107984993,0,0.006223,0.015398,0.025007
107984995,0.179813,0,0,0
107984996,0,0,0,0
107984997,0,0,0,0
107984998,0,0,0,0
107984999,0.265414,0.420084,0.054743,0.086199
107985000,0.346632,0.107752,0.067374,0.043869
107985001,0,0,0,0
107985002,0.108577,0.027069,0.004188,0.036714
107985004,0.280987,0,0.351221,2.187025
107985005,0,0.065734,0,0
107985006,0,0,0,0
107985007,0,0,0,0.024726
107985009,0,0,0,0.041882
107985010,0,0.557039,0.533811,0.640091
107985011,0,0,0,0
107985012,0.086768,0.087733,0,0.09587
107985013,0,0,0,0
107985014,0.451676,0.200008,0.156924,0.585686
107985015,0,0,0,0
107985017,0,0,0,0
107985018,0,0,0,0
107985019,0.097763,0,0,0
107985020,0.643449,1.40217,1.262211,0.980084
107985021,0,0.422998,0,0.037169
107985022,0,0,0,0
107985023,0,0,0,0
107985026,0,0,0.051762,0.21737
107985027,0,0,0,0
107985028,0,0,0,0
107985029,0,0,0,0
107985031,0.25404,0.220324,0.321346,0.258173
107985032,0.076963,0,0,0
107985033,0.090364,0,0,0
107985034,0.719599,0.834983,1.007359,0.408181
107985035,0,0,0,0
107985036,0,0,0,0
107985037,0,0,0,0
107985038,0,0,0,0.044686
107985039,0,0,0,0
107985040,0.13944,0.198766,0.040426,0.053806
107985041,0,0,0,0
107985043,0,0,0.01082,0
107985044,0,0.000095,0,0
107985046,0,0,0.014962,0
107985047,0,0,0,0
107985048,0.150624,0,0,0
107985049,0,0,0.030551,0
107985050,0,0.262626,0.129037,0
107985051,0,0.094221,0.024443,0.262923
107985052,0,0,0,0
107985053,0,0,0,0
107985054,1.855018,1.687905,0.900957,1.256887
107985055,0,0,0,0
107985056,0,0,0,0
107985057,0.130898,0.047071,0.011443,0.184559
107985059,0,0,0,0
107985061,0,0,0,0
107985063,0,0,0,0
107985064,0,0.032247,0,0
107985065,0,0,0,0
107985067,0,0,0,0
107985068,0,0,0,0
107985071,0,0,0,0
107985072,0,0,0,0
107985073,0,0,0,0
107985074,0,0,0,0
107985075,0,0,0,0
107985076,1.226868,1.464396,0.371516,0.369674
107985077,0,0.052604,0,0
107985078,0,0,0,0
107985079,0,0.040589,0,0
107985080,0,0,0,0
107985081,0,0,0,0
107985082,1.405986,1.55425,1.139294,1.379862
107985085,0,0,0,0
107985086,0,0,0,0
107985087,0,0,0,0
107985088,0,0,0,0
107985089,0,0,0,0
107985090,0.153666,0.144024,0.490822,0
107985091,0,0,0,0
107985092,0.640858,0.159738,1.179406,0.336972
107985093,0,0,0,0
107985094,0,0,0,0
107985095,0,0,0,0
107985096,0,0,0,0
107985097,0,0,0,0
107985098,0,0,0,0
107985099,0,0,0,0
107985100,0,0,0,0
107985101,0,0,0,0
107985102,0,0,0,0
107985104,0,0,0,0
107985106,0,0.029786,0,0
107985107,0,0,0,0
107985110,0,0,0,0
107985113,0,0,0,0
107985114,0,0,0,0
107985115,1.159619,2.055513,1.126892,1.381314
107985116,0,0,0,0
107985118,0,0,0,0
107985119,0,0,0,0
107985120,0,0,0.293501,0.084491
107985122,2.359948,0.370728,0,0
107985124,0,0,0,0
107985125,0,0,0,0
107985126,0,0,0,0
107985128,0,0,0,0
107985129,0,0,0,0
107985130,0,0,0,0
107985131,0,0,0,0
107985132,0,0,0,0
107985134,0.64467,0.169433,0,0.337067
107985135,0.012291,0,0,0
107985136,0,0,0,0
107985137,0,0,0.041763,0
107985138,0,0,0,0
107985139,0.733689,0.548606,0.466952,0.521297
107985140,0.070117,0.044172,0.03683,0.061077
107985141,0,0,0,0
107985142,0,0,0,0
107985143,0,0,0,0
107985144,0,0,0,0
107985145,0,0,0,0
107985147,0.059491,0.011619,0.009251,0.035803
107985149,0,0,0,0.043424
107985151,0,0,0,0
107985152,0.859024,0.355319,0.531523,0.343757
107985153,0.218955,0.023618,0.009589,0.049112
107985154,1.028238,1.118178,0.268936,0.452487
107985155,0,0,0,0
107985156,0.794947,0.243864,0.422226,0.229441
107985157,0,0,0,0
107985158,0,0,0,0
107985159,0,0,0,0
107985160,0,0.123181,0,0
107985161,0,0,0,0
107985162,0,0,0,0
107985163,0,0,0,0.069796
107985164,0,0,0,0
107985165,0,0,0,0
107985166,0,0,0,0
107985167,0,0,0,0
107985168,0,0,0,0
107985171,0,0,0,0
107985172,0,0,0,0
107985173,0,0,0,0
107985174,0.082175,0,0.080169,0.769792
107985176,0,0,0,0
107985177,0.082493,0.068464,0,0.05423
107985178,0,0,0,0
107985179,0,0,0,0
107985180,0,0,0,0
107985181,0.217122,0.482045,0,0
107985182,0,0,0,0
107985183,0,0,0,0
107985184,0.331272,0.246783,0.261691,0.375256
107985186,0,0,0,0
107985188,1.275902,0.094327,0.48016,0.801293
107985189,0,0,0,0
107985190,0.029089,0.027972,0,0
107985191,0,0,0,0
107985192,0,0,0,0
107985193,0.015265,0.002584,0,0.009036
107985194,0.107266,0.044082,0.225194,0.275684
107985195,0,0,0,0
107985200,9.956285,14.494507,14.271546,10.327138
107985201,0.565813,0.437001,0.335446,0.567709
107985203,0,0.27514,0,0
107985204,0,0,0,0
107985206,0,0,0,0
107985207,0,0.083569,0,0.126606
107985208,0,0,0,0
107985209,0.501528,0.497755,0.157924,0.483168
107985210,0,0,0,0
107985211,0,0,0,0
107985212,0,0,0,0
107985213,0,0,0,0
107985215,0,0,0,0
107985216,1.02373,0.499722,0.238216,0.566314
107985217,0,0,0,0
107985219,0.872653,0.657289,0.839578,1.159281
107985220,0,0,0,0
107985221,1.249708,0.288358,0.59275,0.18889
107985222,0,0,0,0.195101
107985223,0,0,0,0
107985224,0.346537,0.146319,0.288592,0.183772
107985225,1.706505,0,0.401876,0.270937
107985227,0,0,0,0
107985228,0.123924,0.086129,0.172279,0.119749
107985229,0.061731,0.049427,1.226694,0.041519
107985230,0.293361,0.259522,0.610748,0.268222
107985231,0.072765,0,0,0
107985232,0,0,0,0
107985233,0,0,0,0
107985235,0,0,0,0
107985236,0.001313,0.008273,0.008374,0.006862
107985238,0,0,0,0
107985239,0,0,0,0
107985241,0,0,0,0
107985242,0,0,0,0
107985243,0,0,0,0
107985244,0,0,0,0
107985245,0,0,0,0
107985246,2.390552,2.296264,1.803685,2.633532
107985249,0,0,0,0
107985250,0,0,0,0
107985251,0.191249,0.033684,0.074376,0.0544
107985253,0,0,0,0
107985254,0,0,0,0
107985255,0,0,0,0
107985256,0,0,0,0
107985257,0.067554,0,0,0.165922
107985258,0,0,0,0.095334
107985259,0,0,0,0
107985260,0,0,0.041426,0
107985261,0,0,0,0
107985262,0,0,0,0
107985263,0.093667,0.065499,0.038083,0.068637
107985264,0,0,0,0
107985265,0.377702,0,0.037968,0.529225
107985268,0.409511,0.209466,0.047347,0.268531
107985269,0,0,0,0
107985270,0,0,0,0
107985271,0,0,0,0
107985272,0,0,0.089918,0
107985273,0,0,0,0
107985274,0,0,0,0
107985276,5.651827,5.403298,4.277758,5.545141
107985278,0,0,0,0
107985279,0,0,0,0
107985280,0,0,0,0
107985281,0,0,0,0
107985282,0,0,0,0
107985284,0,0.96313,0,0.29541
107985285,0,0,0,0
107985286,0,0,0,0
107985287,0,0,0,0
107985288,0,0,0.161457,0.208081
107985289,0.156308,0.106674,0.162404,0.152535
107985290,0,0,0,0
107985291,0,0,0,0
107985293,0,0,0,0
107985295,0.34681,0.397207,0.425177,0.464956
107985296,0,0,0,0
107985297,0.04149,0.045673,0.137201,0.070912
107985299,0,0,0,0
107985300,0,0.090517,0,0
107985301,0,0,0,0
107985302,2.226848,0,0,0
107985303,0.228644,2.035035,0.670101,0.753933
107985304,0,0.01904,0.084536,0.03977
107985305,1.886842,1.14822,0.512956,0.834338
107985306,0.634421,0.712544,0.689402,0.657031
107985307,14.164751,2.993807,3.521117,8.129509
107985308,0,0,0,0
107985309,0,0,0,0
107985311,0.55102,0.054533,0.045043,0.296752
107985312,0,0,0,0
107985314,0,0,0.051079,0
107985315,0,0,0,0
107985317,0,0,0,0
107985318,0,0,0,0
107985320,0,0.086319,0.075654,0.050652
107985321,0,0,0,0
107985322,0,0.171634,0.087094,0
107985323,0,0,0,0
107985324,0,0,0,0
107985325,0,0,0.455229,0
107985326,0,0,0,0
107985327,0,0,0,0
107985329,0,0,0,0
107985334,0,0.128654,0,0
107985335,0.077901,0,0,0.2151
107985336,3.211601,0.591174,0.341026,1.272464
107985337,0,0,0.128829,0
107985338,0,0,0,0.0725
107985340,0,0.172599,0,0
107985341,0,0,0,0
107985342,0,0,0,0
107985343,1.162312,0.881864,2.358418,1.923692
107985345,0,0,0,0
107985346,0,0,0,0
107985347,0,0,0,0
107985349,0.159953,0.204902,0.143932,0
107985352,0,0.03164,0.050612,0
107985353,0,0,0,0
107985354,0.491575,0.138521,0.110959,0.44249
107985355,0.831543,0.786497,0.419179,0.513776
107985357,0,0,0,0
107985358,0,0,0,0
107985359,0,0,0,0
107985360,0.374575,0.443714,0.486716,0.600738
107985361,0,0,0,0
107985362,0,0,0,0
107985363,0,0,0,0
107985364,0,0,0,0
107985365,0,0,0,0
107985366,0,0,0,0
107985367,1.29474,1.113422,1.82399,0.71336
107985368,0,0,0,0
107985369,0.253673,0.031338,0,0
107985371,0.822485,0.556814,1.109705,0.557524
107985372,0,0,0,0
107985373,0.907537,0.359414,0.072543,0.598273
107985375,0.053789,0,0,0
107985376,0,0,0,0
107985377,0,0,0,0
107985379,0,0,0,0
107985380,0,0,0,0
107985381,0,0,0,0
107985382,0,0,0,0.08404
107985383,0,0,0,0
107985385,0,0,0,0
107985386,0,0,0,0
107985387,0,0,0,0
107985388,2.119263,1.32716,0.895521,1.69037
107985389,0,0,0,0
107985391,0,0,0,0
107985392,0,0,0,0
107985393,0.77059,0.630081,0.405064,0.190994
107985394,0,0,0,0
107985395,0.61002,0.690336,0.782367,0.98974
107985396,0,0,0,0
107985397,0,0,0,0
107985398,0,0,0,0
107985399,0.178284,0.050319,0.108616,0.160834
107985400,0.412261,0.080127,0.209172,0.278725
107985401,1.400906,0,0.080299,0.180529
107985402,0,0,0.155521,0
107985403,0,0.133123,0.074574,0.129812
107985404,0.324772,0.150709,0,0.034347
107985405,0.084964,0.075832,0,0
107985406,0,0,0,0
107985407,0,0,0,0
107985408,0,0,0,0
107985409,0,0,0,0
107985410,0,0,0.011951,0
107985411,0,0,0,0
107985412,0,0,0,0
107985413,0,0,0.237755,0
107985414,0.279335,0.063788,0.506034,0
107985416,0.236016,0.295105,0.61189,0.085875
107985417,0,0,0,0
107985418,0,0,0,0
107985420,0,0,0,0
107985421,0,0,0,0
107985423,0.108649,0.202778,0.352295,0.42973
107985427,0,0,0,0
107985429,0,0,0,0
107985430,0,0,0,0
107985432,0.163192,0,0,0
107985433,0,0,0,0.402089
107985434,0,0,0,0
107985435,0,0,0,0
107985436,0.062518,0,0.062634,0.055607
107985437,0,0,0,0
107985438,0,0,0,0
107985439,0,0,0,0
107985440,0.048383,0,0,0.14601
107985441,0,0,0,0
107985442,0,0,0,0
107985443,0,0,0,0
107985446,0,0,0,0
107985447,0,0,0,0
107985448,0,0,0,0
107985449,0,0,0,0
107985451,0,0,0,0
107985452,0,0,0,0
107985453,0,0,0,0
107985454,0,0,0,0
107985455,0,0,0,0
107985456,0,0,0,0
107985457,0,0,0,0
107985458,0,0,0,0
107985459,0,0,0,0
107985460,0,0,0,0
107985461,0,0,0,0
107985462,0,0,0,0
107985463,0,0,0,0
107985464,0,0,0,0
107985465,0.365361,0.265747,0.15347,0.249185
107985466,0,0,0,0
107985467,0,0,0,0
107985468,0,0,0,0
107985469,0,0,0,0
107985470,0,0,0,0
107985471,0.274401,0.321432,0.255615,0.363192
107985472,0,0,0,0
107985474,0,0,0.442749,0.083172
107985475,0,0,0,0
107985478,0.075048,0,0.037916,0.191849
107985479,0,0,0,0
107985480,0,0,0,0
107985481,0,0.198558,0,0.196685
107985482,0,0,0,0
107985483,0,0,0,0
107985484,0.110274,0,0,0.043658
107985485,0,0,0,0.050908
107985486,0.502285,0.210146,0.088706,0.362547
107985487,0,0,0.065421,0
107985488,0,0,0,0
107985490,0,0,0,0
107985492,0.011828,0.023923,0.008125,0.016482
107985494,0,0,0,0
107985495,0,0,0,0
107985497,0.099198,0.038346,0.119261,0.104503
107985499,0,0,0,0
107985500,0,0,0,0
107985501,0,0,0,0
107985502,0,0.134461,0.413653,0.065616
107985504,0,0,0,0
107985505,0,0,0,0
107985506,0,0,0.009596,0
107985507,0.472453,0,0,0
107985508,0,0,0,0
107985509,0,0,0,0
107985511,0,0,0,0
107985512,0,0,0,0
107985513,0.028135,0,0,0.0389
107985515,0,0,0,0
107985516,0,0,0,0
107985517,0.205558,0.060675,1.823382,0.392148
107985518,0,0,0,0
107985519,0,0,0,0
107985521,0.105011,0.145524,0,0
107985522,0.04123,0.041415,0.102637,0.036967
107985523,1.688683,1.143847,1.785171,2.026291
107985524,0.777988,0.236104,0.686399,0.48835
107985528,0,0,0,0
107985529,0,0.049236,0,0
107985530,0,0,0,0
107985532,0.088027,0.379788,0.302121,0.238396
107985533,0,0,0,0
107985534,0.413838,0,0.074843,0.227075
107985535,0,0,0,0
107985536,0,0,0,0
107985537,0,0,0,0
107985538,0,0,0,0
107985541,0.219903,0.032106,0.102166,0.00981
107985542,0,0,0,0
107985543,0,0,0,0
107985544,0.313619,0.991709,1.025237,0.598114
107985545,0,0,0,0
107985549,0,0,0.996413,0
107985550,0,0,0.047927,0
107985551,0.718419,0.630824,0.015611,0.196099
107985553,0.16614,0.36099,0.108614,0.081865
107985554,0,0,0,0
107985555,0,0,0.052916,0
107985556,0,0,0.132248,0
107985557,0,0,0,0
107985558,0,0.722465,0,1.345501
107985561,0,0,0,0
107985562,0,0,0,0
107985563,0,0.058293,0,0
107985564,0.335622,0.001063,0,0
107985565,0.17991,0.244318,0,0
107985566,0,0.091132,0,0
107985567,1.364001,0.815303,0.903461,1.636853
107985568,0,0.074019,0.05622,0
107985570,0,0,0,0
107985571,0,0,0,0
107985573,0,0,0,0.050564
107985576,0,0,0,0
107985577,0,0,0,0
107985578,0,0,0,0
107985579,0,0,0,0
107985580,0,0,0,0
107985581,0,0,0,0
107985582,0.581366,0,0,0
107985584,0,0,0,0
107985588,0,0,0,0.059759
107985590,0,0,0,0
107985591,0,0,0,0.026081
107985593,0,0,0.070806,0
107985594,0,0,0.061049,0
107985595,0.025367,0,0.004818,0.019542
107985596,0,0,0,0
107985599,0.087972,0.070856,0.033263,0.049469
107985614,0,0,0,0
107985615,0,0,0,0.320336
107985627,0,0,0,0
107985628,0,0,0,0
107985629,0,0,0,0
107985630,0,0,0,0
107985631,0,0,0,0
107985632,0,0,0,0
107985634,0,0,0,0
107985635,0,0,0,0
107985637,0,0,0,0
107985638,0,0,0,0
107985639,0,0,0,0
107985640,0,0,0,0
107985641,0,0,0,0
107985642,0,0,0,0
107985643,0,0,0,0
107985644,0,0,0,0
107985645,0,0,0,0
107985646,0,0,0,0
107985647,0,0,0,0
107985648,0,0,0,0
107985650,0,0,0,0
107985651,0,0,0,0
107985652,0,0,0,0
107985653,0,0,0,0
107985655,0,0,0,0
107985656,0.19926,0.469345,0.102371,0.157374
107985657,0.038563,0.075929,0,0.041956
107985658,0,0,0,0
107985659,0,0,0,0
107985660,0,0,0,0
107985661,0.144074,0.057879,0.177146,0.079687
107985662,0.06717,0,0,0
107985664,0,0,0,0
107985665,0.072536,0.080283,0,0
107985666,0,0,0,0
107985667,0,0.068876,0,0.093097
107985669,0,0,0,0
107985670,0,0,0,0
107985674,0,0,0,0
107985675,0.086325,0.128918,0.040742,0.050146
107985676,0,0,0,0
107985677,0.129738,0,0.130201,0
107985678,0.791798,1.32211,0.987988,0.519249
107985679,0,0.027248,0,0
107985680,0,0,0,0
107985681,0.017378,0,0,0
107985682,0,0.070092,0,0.027096
107985683,0,0,0,0
107985684,0.00697,0,0,0.016732
107985686,0.009527,0.013488,0,0.044184
107985687,0.03008,0.113323,0,0.071268
107985688,0,0,0.34053,0
107985691,0,0,0,0
107985692,0,0,0.00914,0
107985693,0.131169,0.064322,0,0.085994
107985694,0,0.372284,0,0.486841
107985695,0.022319,0.055479,0.017609,0
107985697,0,0,0,0
107985698,0,0,0,0
107985699,0,0,0,0
107985700,0,0,0,0
107985701,0,0,0,0
107985703,0,0,0,0
107985704,0,0,0,0
107985705,0,0,0,0
107985706,0,0,0,0
107985707,0,0,0,0
107985708,0,0,0,0
107985709,0,0,0,0
107985710,0,0,0,0
107985711,0.072912,0,0,0
107985712,0.125816,0.054349,0,0.092535
107985713,0,0,0,0
107985714,0,0,0,0
107985715,0,0,0.430152,0.51278
107985716,0,0,0.816545,0.532044
107985717,0,0,0,0
107985718,0,0,0,0
107985719,0.034307,0,0.070481,0
107985720,0.273075,0.187754,0.05799,0.107748
107985721,0,0,0,0
107985725,0.039814,0.01619,0,0.009646
107985726,0.057291,0.163196,0.002327,0
107985727,0.03618,0,0,0
107985728,0.029555,1.440891,0.861475,1.571588
107985729,0,0,0,0
107985730,0.039312,0,0,0.023817
107985732,0,0,0,0
107985733,1.524478,3.514365,1.554094,1.800921
107985736,0.566993,0.074234,0.200407,0.384883
107985737,0,0,0,0
107985740,0,0,0,0
107985743,0,0,0,0.070183
107985744,0,0,0,0
107985745,0,0,0,0
107985746,0,0.029542,0,0.03477
107985747,0,0,0,0
107985748,0,0,0,0
107985749,0,0,0,0
107985750,0,0,0,0
107985751,0,0,0,0
107985752,0,0,0,0
107985753,0,0,0,0
107985754,0,0,0,0
107985755,0,0,0,0
107985756,0,0,0,0
107985757,0,0,0,0
107985758,0,0,0,0
107985759,0,0,0,0
107985760,0,0,0,0.298395
107985761,0,0,0,0
107985762,0.394895,0,0,0
107985763,0,0,0,0
107985766,0,0,0,0
107985767,0.448087,0.166437,0.072603,0.058912
107985768,0,0.022814,0,0
107985769,0,0,0,0
107985770,1.063581,0.554468,0.322379,0.737776
107985771,0,0,0,0
107985772,0,0,0,0
107985773,0,0,0,0
107985774,0,0,0,0
107985775,0,0,0,0
107985776,0,0,0,0
107985778,0,0,0,0
107985779,0,0,0,0
107985780,0.285968,0.200088,0.195582,0.457426
107985781,0.147385,0,0.011914,0
107985782,0,0,0,0
107985783,0.295562,0,0.056938,0.115282
107985784,0.031707,0,0.192383,0.151635
107985785,0,0,0,0
107985786,0,0,0.76829,0
107985787,0.063598,0.108883,0,0
107985788,0,0.192606,0.143035,0
107985789,0,0,0,0
107985790,0,0,0,0
107985791,0,0,0,0
107985792,0,0,0,0
107985793,0,0,0,0
107985795,0.225987,1.112746,0.168385,0.054557
107985797,0.00447,0,0.005856,0.039301
107985798,0,0.125232,0,0.361925
107985801,0,0,0,0
107985802,0,0,0,0
107985804,0,0,0,0
107985805,0,0,0,0
107985806,0,0,0,0
107985807,0,0,0,0
107985808,0,0,0,0
107985809,0,0.125243,0,0
107985810,0,0,0,0
107985811,0,0,0,0
107985812,0,0,0,0
107985813,0,0,0,0
107985814,0,0,0.549358,0.068765
107985815,0,0,0,0
107985817,0,0,0,0
107985818,0,0,0,0
107985819,0,0,0,0
107985820,0,0,0,0
107985821,0,0,0,0
107985822,0,0,0,0
107985823,0,0,0,0
107985824,0,0,0,0
107985825,0,0,0,0
107985826,0,0,0,0
107985827,0,0,0,0
107985828,0,0,0,0
107985829,0,0,0,0
107985830,0,0,0,0
107985831,0,0,0,0
107985832,0,0,0,0
107985833,0,0,0,0
107985834,0,0,0,0
107985835,0,0,0,0
107985836,0,0,0,0
107985838,0,0,0,0
107985839,0,0,0,0
107985840,0,0.031856,0.063745,0.094583
107985841,0,0,0,0
107985842,0,0,0,0
107985843,0,0,0,0
107985844,0,0,0,0
107985845,0,0,0,0
107985846,0,0,0,0
107985847,0,0,0,0
107985848,0,0,0,0
107985849,0,0,0,0
107985850,0,0,0,0.213031
107985851,0.107753,0.083646,0.087426,0.162843
107985852,0,0,0,0
107985853,0,0,0,0
107985854,0,0,0,0
107985855,0,0,0,0
107985856,0,0,0.088557,0
107985857,0,0,0,0
107985858,0,0,0,0
107985859,0,0,0,0
107985861,0,0,0,0
107985862,0,0,0,0
107985863,0,0,0,0
107985864,0,0,0,0
107985865,0,0,0,0
107985866,0,0,0,0
107985868,0,0,0,0
107985869,1.367842,0.320356,0.695501,0.558206
107985870,0.03966,0,0,0
107985871,0,0,0,0
107985872,0.583754,2.544926,0.33891,2.992037
107985873,0.363839,0,0.330675,0.547671
107985874,0,0,0,0
107985875,1.104949,0.614631,0.432781,0.546449
107985876,0.08025,0.031667,0.011794,0.012718
107985877,0.421757,0,0,0.879434
107985878,0,0,0,0
107985879,0,0,0,0
107985880,0.210744,0.20299,0.179172,0.148302
107985882,0,0,0,0
107985883,0,0,0,0
107985885,2.009052,1.037516,0.55566,0.7021
107985886,0,0,0,0
107985888,0.026391,0,0,0.021119
107985889,0,0,0.064376,0
107985890,0,0,0,0
107985891,0,0,0,0
107985892,0.310529,0,0.269992,0.167792
107985893,0,0,0,0
107985894,0,0,0,0
107985895,0,0,0,0
107985896,0,0,0,0
107985897,0.086559,0.257985,0.565461,0.316552
107985898,0,0,0,0
107985900,0,0,0.413273,0
107985902,0.022534,0,0,0
107985903,0,0,0,0
107985904,0,0,0,0
107985905,0,0,0,0
107985906,0,0,0.030613,0
107985907,0,0,0,0
107985908,0,0,0,0
107985909,0,0,0.005175,0.008601
107985910,0,0,0,0
107985911,24.905122,25.507986,14.978852,11.434844
107985915,0.557221,0.642195,0.774423,0.325131
107985916,0,0,0,0
107985917,0,0,0,0
107985920,0,0,0,0
107985921,0,0,0,0
107985922,0,0,0,0
107985923,0.036973,0,0,0
107985924,0,0,0,0.011143
107985925,0,0,0,0
107985926,0,0.018385,0.097713,0
107985927,0,0,0,0
107985928,0,0,0,0
107985929,0,0,0,0
107985930,0.049711,0,0.029783,0
107985931,0,0,0,0
107985933,0,0,0,0.105767
107985934,0.810205,0.368014,0.153917,0.658586
107985936,0,0,0,0
107985937,0,0,0,0
107985938,0,0,0,0
107985939,3.827919,1.312377,1.848886,1.570172
107985940,0,0,0,0
107985941,0,0,0,0
107985942,0.131723,0.687116,1.366005,0.576974
107985943,0,0,0,0.095863
107985944,0.96719,0.520591,1.374246,0.85838
107985945,0,0,0,0
107985946,0.807124,1.200272,1.280096,0
107985947,0,0,0,0
107985948,0,0.07577,0,0.088323
107985949,0,0,0,0
107985950,0,0,0,0
107985951,0,0,0,0
107985952,0,0,0,0
107985953,0,0,0,0
107985955,0,0,0,0
107985957,0.125294,0.100829,0.02666,0
107985958,0,0,0,0
107985959,0,0.080741,0.187174,0
107985960,0,0,0,0
107985961,0,0,0,0
107985962,0,0,0,0
107985963,0.123819,0.065231,0,0.071589
107985965,0,0,0,0
107985966,0,0,0,0
107985967,0.012038,0,0,0
107985968,0,0,0,0
107985969,0,0,0,0
107985972,0.069463,0,0,0
107985976,0,0,0,0
107985977,0.179528,0.04173,0,0.069583
107985978,0,0,0,0
107985979,0,0,0,0
107985980,0,0,0,0
107985981,0,0,0.09249,0
107985982,0,0.007995,0,0.033095
107985983,0.359984,1.076119,1.537799,0.323903
107985984,0,0,0,0.038414
107985985,0,0.148074,0,0
107985986,0.68455,0,0,0.131805
107985987,0,0,0.028776,0
107985988,0,0,0,0
107985989,0,0,0,0
107985990,0,0,0,0
107985991,0,0,0,0
107985992,0,0,0,0
107985993,0,0,0,0
107985994,0,0,0,0
107985995,0,0,0,0
107985996,0,0,0,0.215379
107985997,0,0,0,0
107985998,0.163467,0.119179,0.053846,0.182532
107985999,0,0,0,0
107986000,0,0,0,0.13261
107986001,0,0,0,0
107986002,0,0,0,0
107986003,0.012206,0.015746,0.008821,0
107986004,0,0,0,0
107986007,0.609784,0,0,0
107986008,0.085847,0.064736,0,0.151059
107986009,0,0,0,0
107986010,0,0.105177,0,0.050745
107986011,0,0,0,0
107986012,0,0,0,0
107986013,0.022406,0.035505,0,0.048707
107986014,0,0,0,0
107986015,0,0,0,0
107986016,0.021977,0,0,0.004961
107986017,0,0,0,0
107986018,0,0,0,0
107986019,0,0,0,0
107986020,0,0,0,0
107986021,0.047321,0.111832,0.407424,0
107986022,0,0,0,0.020953
107986023,0,0,0,0
107986024,0.284325,0.245383,0.105228,0.150048
107986025,0.019693,0.016318,0.077456,0
107986027,0.00253,0.124535,0,0.038473
107986028,0,0,0,0
107986029,0.370966,0.191999,0.477224,0.143122
107986031,0.31509,0.307412,0.181091,0.419272
107986032,0,0.108711,0,0.100791
107986033,0,0,0,0
107986034,0,0,0,0
107986035,0,0.404804,0.253173,0.101255
107986036,0,0,0,0
107986039,0,0,0,0
107986040,0,0,0,0
107986041,0,0,0,0
107986042,0,0,0,0
107986043,0,0,0,0
107986044,0,0,0,0
107986045,0.039177,0,0,0
107986046,0,0,0,0
107986047,0,0,0,0
107986048,0,0,0,0
107986049,0.080836,0,0,0
107986050,0,0,0,0
107986051,0,0,0,0
107986052,0.310301,0,0,0
107986053,0,0,0,0.191892
107986054,0,0,0,0
107986055,0,0,0,0
107986056,0,0,0,0
107986057,0,0,0,0
107986058,0,0,0.063272,0.015638
107986059,0,0,0,0
107986061,0,0.033528,0,0.00968
107986063,0.362667,0.486521,0.435862,0.131708
107986064,1.883811,0.254899,0.04087,0.125544
107986065,0.168727,0.102325,0.206007,0.146224
107986066,0,0,0,0
107986067,0,0,0,0
107986068,0.07227,0,0,0.070257
107986069,0.214154,0.181245,0.103051,0.040681
107986070,0,0,0,0
107986071,0.874189,0.207096,0.403102,0.043645
107986072,0.517225,0.138456,0,0.193894
107986073,0,0,0,0
107986075,0,0.119129,0.13814,0
107986076,0,0,0,0
107986077,0.561097,0,0.114305,0.161508
107986079,0.03053,0,0.055105,0
107986080,0,0,0,0
107986081,0,0,0,0
107986082,0,0,0,0
107986083,0,0,0,0
107986084,1.541159,0.812906,1.229269,1.701127
107986085,3.166378,1.980333,1.692094,1.316143
107986086,0.219735,0.385251,0,0.173575
107986087,0,0,0,0
107986088,0,0,0,0
107986089,0,0,0,0
107986091,0,0,0,0
